pp,p_beta,p,p_corrected
0.999999999999735,0.999994665239824,0.860999958846242,0.900435071465154
0.999999999999923,0.999557543344107,0.850553923832348,0.896352981269474
1.64533411911385E-06,0.999975450944293,0.232132456188059,0.554504761112626
5.35346925644102E-15,1.86066624825913E-06,0.0828683815822009,0.341181467702856
0.000603604480177265,8.51355642595884E-05,0.248196968378603,0.554504761112626
0.99999999999763,0.999797944170598,0.93018167519134,0.951006638068758
0.999999999996114,0.999930623651074,0.794881228950165,0.885587647217259
0.713405876081936,0.999216135057501,0.34635319885025,0.593129853031054
0.9999999999406,0.999939810909062,0.767416405671618,0.885587647217259
0.99999999998911,0.999972176353219,0.870023866899263,0.902979316403023
1.3363455175953E-16,2.20190780481611E-05,5.95805435007584E-05,0.00204063361490098
0.999999999999528,0.983049486376913,0.832337778328294,0.891449241769295
4.78437791030922E-15,5.45204676372501E-07,0.0614928939657166,0.280817549110106
0.999999999999972,0.999999676367283,0.801553782882775,0.885587647217259
1.38404243313912E-18,1.19693791694447E-05,2.56064091916811E-06,0.000175403902963016
0.999999836464736,0.00078073653428271,0.623073588483044,0.812962682115971
1.2757859798383E-09,0.999948810651492,0.157531896444828,0.501903949138174
0.999965219289405,0.999997846949564,0.369448386388144,0.609812396809347
0.999999998553747,0.994702456979958,0.951537759779207,0.958534360954054
4.00055755053599E-12,0.00138979160513225,0.113725472430528,0.421091614134658
0.999974509519105,0.348953015879372,0.364849129992884,0.60956500986616
3.45694415365981E-16,3.81764708441779E-07,0.0134341983170294,0.0982507670376238
6.12549751716086E-18,2.19591755964646E-06,0.00034448443660631,0.00786572796917742
1.89760213747539E-07,0.903830536807437,0.234200899937038,0.554504761112626
0.00235387204180652,0.970390411842396,0.304647763847137,0.557695173400564
0.999999999999414,0.999999995624049,0.989979765125296,0.989979765125296
0.999999999999399,0.999979004679753,0.70077087427266,0.859239897293091
4.03253555203473E-10,0.029249504500946,0.189473992013431,0.546445730271138
4.44382104601995E-18,2.65168216136041E-05,0.00875905518347148,0.079160093643034
7.7081997133768E-10,4.6145213705498E-06,0.129261674641599,0.444337137501515
2.47013062570508E-06,0.998804700483978,0.289785286624723,0.557695173400564
3.86306425220222E-17,3.84051248737374E-06,0.00836474147868997,0.079160093643034
1.88683501744905E-12,8.82132558974673E-06,0.0846727730065482,0.341181467702856
0.999997268551311,0.974729314993235,0.387033439695778,0.6238068380979
0.0144277097717329,0.000286134487568621,0.294622197320621,0.557695173400564
5.11845885152108E-05,0.987007040921698,0.254991240511645,0.554504761112626
2.47634428985154E-16,6.90530849680704E-06,0.0173452419195394,0.118814907148845
1.01880220186587E-17,4.73262608877294E-05,0.000273483682285497,0.00749345289462263
0.999993804987464,0.225040341033007,0.671673026703151,0.852029672762331
0.0195423021412935,1.4826213638791E-07,0.379730992316132,0.619323166039405
0.999999999967539,0.999989321224485,0.825497726618124,0.891449241769295
0.99999999996363,0.999843266568821,0.944121662379817,0.958108649970629
0.999999999999508,0.999855351752829,0.92613085620308,0.951006638068758
0.00934821133990524,0.0457295041635397,0.324547850395568,0.577442279275231
1.69971618553823E-16,9.33962800733223E-05,0.0278923875843265,0.173693504502397
6.70435971358122E-13,2.98132235619331E-07,0.0474392249695066,0.259966952832896
0.50485787005092,0.000102055187909875,0.34632577874767,0.593129853031054
0.999999353454031,0.999936165085215,0.519854772872158,0.713506394152665
0.999999999982166,0.999184249269924,0.682537163908628,0.857867811518184
4.12531253610622E-10,0.000370172262215975,0.129733470803362,0.444337137501515
0.99999999992827,0.999979334183096,0.812871399200263,0.890907053523489
0.000309965837128938,0.999013553648659,0.270935108015722,0.557695173400564
4.19439748960511E-16,1.08428183951088E-05,0.000633391998620844,0.0108468379763819
3.68324959441817E-09,2.61543922940416E-05,0.118624714001004,0.42767331100362
0.999999999950458,0.999718298506807,0.786158854847417,0.885587647217259
5.64195380065955E-19,1.58133691744327E-05,1.75367465241621E-06,0.000175403902963016
0.9997784657012,0.966258011597406,0.320754608964637,0.577442279275231
0.99964494751073,0.997940406726867,0.461870708034534,0.67315198936948
0.999999437559368,0.999999712129655,0.797101559892769,0.885587647217259
5.24527942660268E-18,4.65150878147642E-07,0.0136260187862398,0.0982507670376238
1.99938487789567E-10,0.00235039417969527,0.216699821739864,0.554504761112626
3.01755524260155E-12,0.155676769964587,0.0546893817016283,0.267587331897253
0.999997937887851,0.999484445114156,0.752489107069933,0.881119723663084
3.12075519753306E-15,2.3582666241111E-09,0.00924497444006237,0.079160093643034
5.14518262087263E-05,1.4484917497165E-08,0.191455438343172,0.546445730271138
0.99999999996002,0.999904847096949,0.61250418725665,0.806856477443856
